"extid","qty","price"
"652655500178","1","1.99"
"5000168156323","1","1"
"5000168156415","1","1.55"
"5000433014235","1","2.43"
"5000433013665","1","2.43"
"5034660520269","1","1.99"
"5024071220100","1","1.99"
"90376337","1","1.35"
"5024993729354","1","1.49"
"4009249023609","1","1.19"
"5000143235005","1","4.9"
"5000433014358","1","4.8"
"8003340090542","1","4.99"
"5024993729354","1","2.99"
"5000177455349","1","0.65"
"906102","1","0.69"
"5000382027270","1","0.35"
"8009817001264","1","7.99"
"5000193640989","1","2.09"
"636702","1","2.09"
"5000143243000","1","5"
"5000143558272","1","2.98"
"5010123711856","1","4.99"
"5000135011044","1","2.29"
"5000347033636","1","2.99"
"5060184080590","1","0.99"
"5701001475174","1","1.29"
"5701001475198","1","1.29"
"8710502153013","1","1.05"
"5010102113336","1","0.99"
"5034660518372","1","0.6"
"5010102113534","1","0.69"
"5010102113541","1","0.69"
"5010102113558","1","0.69"
"5000347038136","1","1.1"
"5012035928704","1","1"
"4001686522417","1","1.29"
"5012035928209","1","1.39"
"5012035928261","1","1.29"
"5012035929251","1","1.29"
"8411402098939","1","0.3"
"5060029320263","1","0.79"
"5060029320171","1","0.79"
"5034660519683","1","0.7"
"5034660519690","1","0.7"
"012354089303","1","4.99"
"5000143236057","1","2.45"
"5000433013726","1","2.43"
"5060077781870","1","5.7"
"5000143244120","1","4.84"
"5000433013788","1","4.79"
"487669","1","1.19"
"5000147030354","1","1.19"
"4060800132260","1","1.59"
"5015282121553","1","0.27"
"4060800132253","1","1.59"
"8011143006530","1","3.49"
"8011143006530","2","2.5"
"5391516870016","1","1.99"
"5391516870016","3","1.6667"
"5410076078547","1","1.29"
"5000143243215","1","4.84"
"5010038100271","1","1.99"
"5029053031446","1","1.99"
"5000166073554","1","0.63"
"5015282121768","1","0.99"
"5410316993753","1","1.99"
"8718114337098","1","2.29"
"047400196940","1","6.99"
"9770957623522","1","0.1"
"5350122999979","1","0.4"
"5000143238006","1","4.9"
"5000393077592","1","4.55"
"5029053031477","1","1.99"
"5000382025948","1","0.35"
"5000382026020","1","0.35"
"5000382026723","1","0.59"
"5000382014119","1","0.69"
"5000382027737","1","0.45"
"5000382027713","1","0.45"
"5000382027997","1","0.45"
"5000347038143","1","1.29"
"9770957623553","1","0.1"
"5449000151742","1","1.59"
"5000433013818","1","4.83"
"5410316992541","1","1.99"
"5000393077684","1","4.56"
"5000393077653","1","4.56"
"5000393077622","1","4.55"
"759810","1","0.45"
"5010663807521","1","0.99"
"80756422","1","0.5"
"8410076800459","1","0.49"
"8410076800497","1","0.49"
"5023274045510","1","0.15"
"50232740455275023274","1","0.15"
"5010663807569","1","0.89"
"5027876097502","1","0.79"
"5034444101738","1","0.79"
"5034444101707","1","0.79"
"5034444102407","1","0.89"
"5034444101714","1","0.79"
"5034444101721","1","0.79"
"5410076069767","1","2.19"
"5410076078578","1","1.29"
"5410076075805","1","2.19"
"5900951029196","1","1.99"
"5000433014327","1","2.45"
"268778","1","2.5"
"5000143236040","1","4.79"
"4060800135346","1","0.99"
"487670","1","1.19"
"4000177601006","1","0.49"
"8718114850085","1","1.29"
"5000433014204","1","5.4"
"5011635102903","1","1.29"
"8000353007116","1","11.99"
"7804320339320","1","7.99"
"5010658313891","1","2.99"
"5010658313914","1","2.99"
"7790189001242","1","6.99"
"7790189000412","1","7.49"
"4060800165022","1","1.15"
"5010718886013","1","2.79"
"5010718887010","1","2.79"
"5010718889014","1","2.79"
"5010718111214","1","2.39"
"5010718110316","1","2.19"
"5010718106814","1","2.03"
"5010718106814","1","2.79"
"5010718893011","1","2.39"
"5010718842019","1","1.79"
"5010718112518","1","1.79"
"5010718106913","1","2.79"
"5010718112716","1","2.19"
"846950","1","3.49"
"847155","1","3.99"
"847100","1","3.99"
"5025790210007","1","1.39"
"5000433014266","1","4.79"
"5025790390006","1","2.85"
"5025790230005","1","1.19"
"5025790170004","1","2.45"
"7622300419370","1","0.55"
"7622300464103","1","0.49"
"50135516","1","2.39"
"7613032855055","1","0.6"
"5010511469345","1","0.99"
"652655500192","1","1.79"
"8410368021784","1","1.29"
"8004800002372","1","1.49"
"180456000776","1","1.29"
"8691484368001","1","1.19"
"3858881091078","1","0.69"
"5010822990132","1","2.69"
"5031923170049","1","0.69"
"9002490208592","1","1.19"
"5000166072908","1","3.49"
"5012389670366","1","1.89"
"50157631","1","1.39"
"50157440","1","1.89"
"450155","1","4.99"
"5000347016813","1","3.59"
"5028748000040","1","1"
"4015400364238","1","4.49"
"5010159985283","1","1"
"8717163545928","1","2.49"
"8717644300428","1","2.29"
"8003520034175","1","2.29"
"8003520034168","1","2.29"
"8003520034205","1","2.29"
"5011321755956","1","2.59"
"5000174679182","1","1.99"
"5000204505207","1","1.29"
"5000204566888","1","1.99"
"5000434601182","1","3.4"
"5000435005125 ","1","5.8"
"5000143558289","1","5.8"
"5413149757783","1","4.99"
"5413149820555","1","3.99"
"5060077781672","1","2.95"
"5060077781719","1","5.7"
"5413149704626","1","3.79"
"5413149939226","1","2.19"
"5000143238129","1","4.79"
"5000393077714","1","4.42"
"5010605300103","1","1.99"
"50135783","1","1.49"
"5024071210002","1","0.99"
"5000347047459","1","1.49"
"9414024410010","1","7.49"
"5000146057673","1","1.49"
"5010822990354","1","2.69"
"5025790461119","1","2.2"
"7322540239805","1","0.99"
"034000440115","1","0.99"
"5011558011597","1","2.99"
"5060124974392","1","0.99"
"5010677521000","1","1.99"
"5033015200139","1","1.59"
"5033015200191","1","1.59"
"9770307268168","1","0.6"
"5410076067831","1","0.89"
"5410076067893","1","0.89"
"5410076068180","1","2.19"
"5000393158673","1","5.8"
"5017840001772","1","1.49"
"4028491400495","1","1.59"
"8721500036987","1","1.09"
"8721500002951","1","0.99"
"5060184080132","1","1.09"
"4028491400501","1","1.59"
"87215939","1","0.99"
"5026331005687","1","1.49"
"8015449170131","1","3.49"
"8015449170131","2","2.5"
"8028936003560","1","2.99"
"8028936003560","2","2.5"
"8015449170209","1","3.49"
"8015449170209","2","2.5"
"8718114792644","1","1.69"
"8718114792392","1","1.99"
"5027831000141","1","0.99"
"5027831000103","1","0.99"
"5027831000691","1","0.99"
"5027831000165","1","0.99"
"5027831000066","1","0.99"
"5060079911626","1","2.09"
"5060165210992","1","1.99"
"5060165210978","1","1.99"
"5060165210046","1","1.99"
"5060079919639","1","1.99"
"5012121000529","1","1.29"
"5012121000420","1","1.29"
"5012121001823","1","1.29"
"8001585004096","1","2.39"
"5060184080453","1","1.29"
"8001585003099","1","2.29"
"5011308210737","1","1.29"
"5010024141585","1","1.59"
"5011417551981","1","1"
"5010034598003","1","1.69"
"8000270700305","1","1.19"
"8000270700282","1","1.19"
"8000270700343","1","1.19"
"5011302117117","1","0.59"
"5000328601380","1","1.99"
"5000328697796","1","1.99"
"8001060001459","1","2.29"
"5011308214643","1","1.49"
"5011308214568","1","1.49"
"5011308214537","1","1.49"
"5011308214513","1","1.49"
"5011308210706","1","1.29"
"5011308210683","1","1.29"
"5011308210720","1","1.29"
"7613032479084","1","3.75"
"5011157900339","1","4.99"
"5019989101818","1","0.89"
"5013635301454","1","0.69"
"50478682","1","0.99"
"8000270700268","1","0.99"
"5900852002397","1","0.99"
"5900852997457","1","0.79"
"5900852997426","1","0.79"
"5900852014307","1","0.99"
"8715000029716","1","1.29"
"6003770000519","1","1.99"
"5000111044202","1","0.99"
"50254774","1","0.59"
"50254682","1","0.59"
"5010338220426","1","1.49"
"5010338203535","1","1.99"
"5011308050678","1","2.09"
"304904","1","1.39"
"5010476050121","1","0.69"
"50171392","1","1.49"
"5000171003539","1","2.29"
"5000171001139","1","1.79"
"5000171002235","1","1.09"
"5000171002006","1","1.09"
"5000171050038","1","1.49"
"4000503856506","1","2.39"
"5000147032068","1","0.99"
"5010338015886","1","2.29"
"5000136005721","1","1.59"
"5000136005691","1","1.59"
"8718114754772","1","1.75"
"5010115916535","1","1.09"
"5010115916511","1","1.09"
"5010115916528","1","1.09"
"8711000272237","1","2"
"5000171050663","1","2.59"
"5000171034717","1","2.15"
"5000171051981","1","2.59"
"5000171050434","1","2.59"
"024000003649","1","0.79"
"024000001973","1","1.09"
"5010338023249","1","2.09"
"5000184161189","1","1.69"
"5000184161172","1","1.99"
"5000136005660","1","1.59"
"037600209571","1","2.99"
"5013635312160","1","0.49"
"3254474007004","1","0.62"
"50126422","1","1.99"
"7804320342818","1","4.99"
"5011053011849","1","0.99"
"50107452","1","0.99"
"5021827104554","1","0.99"
"5000237102473","1","1"
"5000237102510","1","1"
"5000237102497","1","1"
"7613032541910","1","0.99"
"8718114850016","1","2.35"
"5000394038141","1","3.99"
"50663811","1","1.09"
"50663828","1","1.09"
"50663576","1","1.09"
"50663804","1","1.09"
"50663866","1","1.09"
"4015400303824","1","1.59"
"5011096005232","1","0.49"
"5011096004853","1","0.6"
"5011096005157","1","0.6"
"609722860215","1","1.99"
"5000237101179","1","0.65"
"5410316993791","1","1.99"
"5410316992589","1","1.99"
"5000281026695","1","1.99"
"5410316992565","1","1.99"
"7321011171118","1","0.69"
"5021797000535","1","1.99"
"5013719030041","1","0.99"
"5013719030096","1","1.39"
"5010356231039","1","0.29"
"5060116330540","1","0.26"
"072417132445","1","1"
"072417132438","1","1"
"5000159436427","1","0.6"
"5000434601342","1","3.4"
"5010038100295","1","1.19"
"5010038100295","6","1"
"5000354902277","1","1.59"
"5034660521037","1","0.4"
"5011558013492","1","0.79"
"5031413903355","1","0.29"
"5000382028802","1","1.19"
"5060166691516","1","1.59"
"4060800133502","1","0.99"
"5000382026068","1","0.35"
"5000394052543","1","3.49"
"5010062323004","1","1.99"
"5011435606434","1","2.19"
"5012428090865","1","2.79"
"5000382027751","1","0.45"
"5000193300388","1","0.65"
"5011566030306","1","1.99"
"5011566017208","1","2.99"
"3046920011860","1","1"
"50105212","1","0.17"
"5034660520955","1","0.6"
"5000328794853","1","1"
"5000328682822","1","1"
"4001686521113","1","1.29"
"5015282122000","1","0.79"
"5012035928452","1","1.29"
"5034660520900","1","1"
"8723400757115","1","0.99"
"8723400751946","1","0.99"
"5449000091352","1","1.29"
"5010356243032","1","0.35"
"5060116339116","1","0.59"
"079252319598","1","1.99"
"5010356105934","1","0.29"
"051131592292","1","1.99"
"5060116333633","1","0.99"
"50709298","1","1.49"
"5060116337167","1","1.49"
"5010356241038","1","0.39"
"5060116331554","1","1.39"
"5060116335873","1","1.49"
"5000433003703","1","6.66"
"5740900815308","1","1.99"
"3073780689014","1","1.99"
"5014067201190","1","1.19"
"5022463110015","1","0.29"
"4025500147211","1","0.79"
"4025500147105","1","0.89"
"4025500146498","1","0.79"
"4025500146450","1","0.79"
"4025500146764","1","0.79"
"4025500147167","1","0.89"
"5022463125125","1","0.29"
"4025500149246","1","0.79"
"5022313063713","1","1.39"
"5021973127087","1","0.79"
"3057640402623","1","0.85"
"5000347038686","1","0.65"
"072417121548","1","0.75"
"5000328359939","1","1"
"5000328786971","1","0.99"
"5000328889399","1","0.99"
"5034444101349","1","0.69"
"5034444101318","1","0.69"
"5060042350032","1","0.6"
"4000177605004","1","0.49"
"5027017203007","1","1.39"
"8410156208335","1","1.59"
"5027017160102","1","0.99"
"5027017160706","1","0.99"
"5027017169204","1","0.99"
"5013748062532","1","1.99"
"5019373195201","1","2.99"
"5055256507563","1","1"
"EH1211","1","4.99"
"50092529","1","0.69"
"5000178107810","1","1"
"5020089070072","1","1.99"
"5000178107629","1","1.99"
"5000178107643","1","1.99"
"5020089070065","1","1.99"
"5000187122170","1","1.89"
"5000187122194","1","1.89"
"5021427902215","1","2.39"
"5023586209389","1","1.29"
"085000012734","1","5.49"
"5010102113466","1","0.75"
"5000237101360","1","0.37"
"5034660519706","1","0.7"
"5060122032346","1","1.19"
"016229901479","1","1.39"
"5011003046761","1","2.59"
"5011003046181","1","2.59"
"5011003046204","1","2.59"
"5011003047201","1","2.59"
"5904242000321","1","0.69"
"8410076480606","1","2.59"
"5000214009184","1","1.29"
"5000318107366","1","0.89"
"5013635330010","1","1.29"
"5000175411293","1","2.59"
"5023751145207","1","0.79"
"5000118203541","1","1.09"
"5000175411354","1","2.59"
"8718114797977","1","1.05"
"5000157062635","1","1.09"
"5012427031005","1","0.89"
"5012427091108","1","0.89"
"5000354162763","1","0.89"
"5010105000749","1","0.79"
"5026418044219","1","0.99"
"5012121000123","1","1.29"
"5410246161109","1","24.99"
"5012121000413","1","1.29"
"8710625502750","1","10.99"
"7312040060702","1","16.99"
"5024263012124","1","1.99"
"5000382028659","1","1.29"
"5000382013129","1","1.19"
"5000382013105","1","1.19"
"5011898006642","1","1.59"
"5000382026136","1","0.45"
"5012389006516","1","1.19"
"5012389006066","1","1.29"
"9312088011900","1","6.99"
"EH1212","1","2.47"
"EH1213","1","10"
"EH1216","1","1.19"
"EH1216","6","0.8333"
"9492","1","1"
"5031390108316","1","1"
"EH1217","1","5"
"5060101110249","1","1.19"
"5050475000161","1","0.99"
"EH1219","1","4.99"
"EH1220","1","7.99"
"5010186015021","1","1.99"
"EH1221","1","1.99"
"EH1222","1","5.49"
"EH1223","1","1.49"
"EH1224","1","1.39"
"5011558007323","1","1.29"
"5011581027107","1","1.19"
"5011302118701","1","1.19"
"380002041566","1","0.6"
"500025400105","1","1.09"
"501047734111","1","2.69"
"501155801565","1","1.35"
"931029764647","1","6.99"
"5000143246186","1","4.84"
"EH1226","1","1.49"
"541314997700","1","1"
"085592140358","1","16.99"
"503466052096","1","0.6"
"EH1227","1","8.99"
"7622400756139","1","3.99"
"02292951513","1","2.39"
"503466052082","1","0.8"
"501634612447","1","6.99"
"761303188025","1","1.69"
"761303187815","1","1.69"
"EH1228","1","0.15"
"843161800144","1","1.99"
"5410076068272","1","2.19"
"5000166073561","1","0.63"
"5000178107728","1","1.99"
"5000178107605","1","0.89"
"5000178107797","1","1"
"5051969277205","1","0.59"
"9770307017216","1","0.45"
"5000435005095","1","2.98"
"500043301444","1","4.8"
"500016701757","1","1.99"
"325495000024","1","1.29"
"325495000058","1","1.29"
"325495000011","1","1.29"
"8713621999876","1","1.19"
"325495000010","1","1.49"
"5098807078587","1","0.99"
"871395806470","1","1.29"
"400041721400","1","1.49"
"EH1229","1","1.29"
"869148433800","1","1.79"
"869148448700","1","1.19"
"501784000338","1","1.49"
"07241713185","1","1.29"
"502037901505","1","0.75"
"502037901483","1","0.89"
"EH1230","1","0.1"
"5010159983630","1","0.99"
"8718114670652","1","2.79"
"8718114670737","1","2.79"
"EH1231","1","1.5"
"EH1232","1","3.49"
"EH1232","2","2.5"
"EH1233","1","3.49"
"EH1233","2","2.5"
"8011143004109","2","2.5"
"843700094116","1","3.49"
"843700094116","2","2.5"
"802893600706","1","3.49"
"802893600706","2","2.5"
"EH1234","1","3.49"
"EH1234","2","2.5"
"EH1235","1","3.49"
"EH1235","2","2.5"
"EH1236","1","3.49"
"EH1236","2","2.5"
"189000","6","1"
"400235964046","1","1.29"
"500023710118","1","0.55"
"502037900319","1","1.89"
"EH1237","1","1.29"
"EH1238","1","1.49"
"EH1239","1","1.49"
"4014400913231","1","1.29"
"5012348700424","1","1.19"
"EH1240","1","0.55"
"EH1241","1","1.99"
"EH1242","1","3.85"
"EH1242","2","3"
"EH1243","1","1.99"
"EH1244","1","4.99"
"870719000208","1","0.89"
"3858881090972","1","0.59"
"8002371004009","1","1.79"
"EH1245","1","0.36"
"EH1246","1","2"
"EH1247","1","5"
"50313901082","1","1"
"EH1248","1","1"
"EH1249","1","1"
"503139010830","1","2"
"8410722531805","1","1.19"
"5099286007990","1","0.79"
"6005929000517","1","0.99"
"5060037757709","1","0.79"
"5021778006273","1","0.5"
"501051147017","1","1.19"
"5099286009260","1","0.99"
"5000328331799","1","0.39"
"5027473348564","1","0.79"
"4008400856728","1","9.99"
"5000166073530","1","0.63"
"5015282122130","1","0.35"
"5015282121539","1","0.27"
"5015282122116","1","0.36"
"5011061135865","1","0.3"
"5055256507181","1","1"
"5000328599915","1","0.39"
"5011061112163","1","0.3"
"8028936007025","1","3.49"
"q5015282121973","1","0.59"
"5015282121966","1","0.59"
"9316401103327","1","0.39"
"070177248536","1","1.59"
"070177109868","1","1.69"
"5027831000981","1","0.99"
"5027831000035","1","0.99"
"5027831000011","1","0.99"
"5010718290018","1","1.99"
"5010718902317","1","1.49"
"5010718901716","1","1.49"
"5031390108330","1","2"
"7809503500658","1","4.99"
"501130930071","1","0.79"
"501130930091","1","0.99"
"501130930101","1","0.99"
"501130930111","1","0.99"
"5035774000272","1","1.59"
"501881990996","1","0.5"
"EH1250","1","0.5"
"07241713143","1","0.69"
"560114600301","1","1.19"
"560114600301","6","1"
"EH1251","1","4.99"
"EH1252","1","4.99"
"EH1253","1","5.99"
"EH1254","1","8.49"
"EH1255","1","2"
"503139010834","1","1"
"5000157067","1","1.15"
"EH1256","1","9.99"
"8412366000044","1","4.99"
"7393714515506","1","1.99"
"3289850011023","1","11.99"
"3760163480312","1","12.99"
"5060078182096","1","4.99"
"4003301016936","1","4.99"
"4003301020698","1","4.99"
"7794450008800","1","7.99"
"7793440700502","1","7.99"
"EH1257","1","6.5"
"EH1258","1","1.79"
"3182520609905","1","15.99"
"3535921400006","1","13.49"
"3535921190105","1","14.99"
"3330620013089","1","12.99"
"3182520756524","1","7.49"
"3182520856545","1","8.99"
"3351650000078","1","6.99"
"8713848290251","1","4.99"
"EH1259","1","1.99"
"EH1260","1","7.99"
"EH1261","1","4.99"
"EH1264","1","4.99"
"EH1265","1","8.49"
"EH1266","1","6.99"
